Site,Year,Month,Layer,Group,Genus,Variable,Value,Unit,SamplingMethodID,MethodID
Waynewood,1991,4,whole_column,Cyclopoid copepod,unidentified,Abundance,2.71,NumberPerLiter,Method026,Method028
Waynewood,1991,5,whole_column,Cyclopoid copepod,unidentified,Abundance,4.77,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,Cyclopoid copepod,unidentified,Abundance,0.17,NumberPerLiter,Method026,Method028
Waynewood,1991,6,whole_column,Cyclopoid copepod,unidentified,Abundance,2.46,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,Cyclopoid copepod,unidentified,Abundance,0.16,NumberPerLiter,Method026,Method028
Waynewood,1991,7,whole_column,Cyclopoid copepod,unidentified,Abundance,1.24,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,Cyclopoid copepod,unidentified,Abundance,0.37,NumberPerLiter,Method026,Method028
Waynewood,1991,8,whole_column,Cyclopoid copepod,unidentified,Abundance,7.25,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.6,NumberPerLiter,Method026,Method028
Waynewood,1991,9,whole_column,Cyclopoid copepod,unidentified,Abundance,11.8,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,Cyclopoid copepod,unidentified,Abundance,0.15,NumberPerLiter,Method026,Method028
Waynewood,1991,10,whole_column,Cyclopoid copepod,unidentified,Abundance,13.61,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,Cyclopoid copepod,unidentified,Abundance,0.02,NumberPerLiter,Method026,Method028
Waynewood,1991,11,whole_column,Cyclopoid copepod,unidentified,Abundance,4.74,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.36,NumberPerLiter,Method026,Method028
Waynewood,1991,12,whole_column,Cyclopoid copepod,unidentified,Abundance,2.78,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,Cyclopoid copepod,unidentified,Abundance,0.99,NumberPerLiter,Method026,Method028
Waynewood,1992,1,whole_column,Cyclopoid copepod,unidentified,Abundance,2.71,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,Cyclopoid copepod,unidentified,Abundance,0.08,NumberPerLiter,Method026,Method028
Waynewood,1992,2,whole_column,Cyclopoid copepod,unidentified,Abundance,7.56,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,Cyclopoid copepod,unidentified,Abundance,0.32,NumberPerLiter,Method026,Method028
Waynewood,1992,4,whole_column,Cyclopoid copepod,unidentified,Abundance,12.74,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,Cyclopoid copepod,unidentified,Abundance,0.57,NumberPerLiter,Method026,Method028
Waynewood,1992,5,whole_column,Cyclopoid copepod,unidentified,Abundance,1.19,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,Cyclopoid copepod,unidentified,Abundance,0.05,NumberPerLiter,Method026,Method028
Waynewood,1992,6,whole_column,Cyclopoid copepod,unidentified,Abundance,0.99,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,Cyclopoid copepod,unidentified,Abundance,0.02,NumberPerLiter,Method026,Method028
Waynewood,1992,7,whole_column,Cyclopoid copepod,unidentified,Abundance,0.08,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,Cyclopoid copepod,unidentified,Abundance,0.02,NumberPerLiter,Method026,Method028
Waynewood,1992,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.49,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.05,NumberPerLiter,Method026,Method028
Waynewood,1992,9,whole_column,Cyclopoid copepod,unidentified,Abundance,2.5,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,Cyclopoid copepod,unidentified,Abundance,0.24,NumberPerLiter,Method026,Method028
Waynewood,1992,10,whole_column,Cyclopoid copepod,unidentified,Abundance,0.99,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,Cyclopoid copepod,unidentified,Abundance,0.03,NumberPerLiter,Method026,Method028
Waynewood,1992,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.75,NumberPerLiter,Method024,Method029
Waynewood,1992,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.11,NumberPerLiter,Method026,Method028
Waynewood,1992,12,whole_column,Cyclopoid copepod,unidentified,Abundance,0.32,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,Cyclopoid copepod,unidentified,Abundance,0.22,NumberPerLiter,Method026,Method028
Waynewood,1993,1,whole_column,Cyclopoid copepod,unidentified,Abundance,0.18,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,Cyclopoid copepod,unidentified,Abundance,0.07,NumberPerLiter,Method026,Method028
Waynewood,1993,2,whole_column,Cyclopoid copepod,unidentified,Abundance,0.2,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,Cyclopoid copepod,unidentified,Abundance,0.02,NumberPerLiter,Method026,Method028
Waynewood,1993,3,whole_column,Cyclopoid copepod,unidentified,Abundance,1.99,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,Cyclopoid copepod,unidentified,Abundance,0.06,NumberPerLiter,Method026,Method028
Waynewood,1993,4,whole_column,Cyclopoid copepod,unidentified,Abundance,1.68,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,Cyclopoid copepod,unidentified,Abundance,0.09,NumberPerLiter,Method026,Method028
Waynewood,1993,5,whole_column,Cyclopoid copepod,unidentified,Abundance,0.94,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,Cyclopoid copepod,unidentified,Abundance,0.02,NumberPerLiter,Method026,Method028
Waynewood,1993,6,whole_column,Cyclopoid copepod,unidentified,Abundance,0.57,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,Cyclopoid copepod,unidentified,Abundance,0.01,NumberPerLiter,Method026,Method028
Waynewood,1993,7,whole_column,Cyclopoid copepod,unidentified,Abundance,0.1,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,Cyclopoid copepod,unidentified,Abundance,0.01,NumberPerLiter,Method026,Method028
Waynewood,1993,8,whole_column,Cyclopoid copepod,unidentified,Abundance,1.12,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.18,NumberPerLiter,Method026,Method028
Waynewood,1993,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.27,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.19,NumberPerLiter,Method026,Method028
Waynewood,1990,1,whole_column,Cladocera,Daphnia,Abundance,2.64,NumberPerLiter,Method026,Method028
Waynewood,1990,2,whole_column,Cladocera,Daphnia,Abundance,0.07,NumberPerLiter,Method026,Method028
Waynewood,1990,3,whole_column,Cladocera,Daphnia,Abundance,2.35,NumberPerLiter,Method026,Method028
Waynewood,1990,4,whole_column,Cladocera,Daphnia,Abundance,22.94,NumberPerLiter,Method026,Method028
Waynewood,1990,5,whole_column,Cladocera,Daphnia,Abundance,9.06,NumberPerLiter,Method026,Method028
Waynewood,1990,6,whole_column,Cladocera,Daphnia,Abundance,7.38,NumberPerLiter,Method026,Method028
Waynewood,1990,7,whole_column,Cladocera,Daphnia,Abundance,2.79,NumberPerLiter,Method026,Method028
Waynewood,1990,8,whole_column,Cladocera,Daphnia,Abundance,1.43,NumberPerLiter,Method026,Method028
Waynewood,1990,9,whole_column,Cladocera,Daphnia,Abundance,0.71,NumberPerLiter,Method026,Method028
Waynewood,1990,10,whole_column,Cladocera,Daphnia,Abundance,6.95,NumberPerLiter,Method026,Method028
Waynewood,1990,11,whole_column,Cladocera,Daphnia,Abundance,5.06,NumberPerLiter,Method026,Method028
Waynewood,1990,12,whole_column,Cladocera,Daphnia,Abundance,5.79,NumberPerLiter,Method026,Method028
Waynewood,1991,1,whole_column,Cladocera,Daphnia,Abundance,0.84,NumberPerLiter,Method026,Method028
Waynewood,1991,2,whole_column,Cladocera,Daphnia,Abundance,0.44,NumberPerLiter,Method026,Method028
Waynewood,1991,3,whole_column,Cladocera,Daphnia,Abundance,5.1,NumberPerLiter,Method026,Method028
Waynewood,1991,4,whole_column,Cladocera,Daphnia,Abundance,25.33,NumberPerLiter,Method026,Method028
Waynewood,1991,5,whole_column,Cladocera,Daphnia,Abundance,6.01,NumberPerLiter,Method026,Method028
Waynewood,1991,6,whole_column,Cladocera,Daphnia,Abundance,9.84,NumberPerLiter,Method026,Method028
Waynewood,1991,7,whole_column,Cladocera,Daphnia,Abundance,2.12,NumberPerLiter,Method026,Method028
Waynewood,1991,8,whole_column,Cladocera,Daphnia,Abundance,2.95,NumberPerLiter,Method026,Method028
Waynewood,1991,9,whole_column,Cladocera,Daphnia,Abundance,3.36,NumberPerLiter,Method026,Method028
Waynewood,1991,10,whole_column,Cladocera,Daphnia,Abundance,3.64,NumberPerLiter,Method026,Method028
Waynewood,1991,11,whole_column,Cladocera,Daphnia,Abundance,16.04,NumberPerLiter,Method026,Method028
Waynewood,1991,12,whole_column,Cladocera,Daphnia,Abundance,11.57,NumberPerLiter,Method026,Method028
Waynewood,1992,1,whole_column,Cladocera,Daphnia,Abundance,0.09,NumberPerLiter,Method026,Method028
Waynewood,1992,2,whole_column,Cladocera,Daphnia,Abundance,0.08,NumberPerLiter,Method026,Method028
Waynewood,1992,4,whole_column,Cladocera,Daphnia,Abundance,4.03,NumberPerLiter,Method026,Method028
Waynewood,1992,5,whole_column,Cladocera,Daphnia,Abundance,0.89,NumberPerLiter,Method026,Method028
Waynewood,1992,6,whole_column,Cladocera,Daphnia,Abundance,6.84,NumberPerLiter,Method026,Method028
Waynewood,1992,7,whole_column,Cladocera,Daphnia,Abundance,1.49,NumberPerLiter,Method026,Method028
Waynewood,1992,8,whole_column,Cladocera,Daphnia,Abundance,0.35,NumberPerLiter,Method026,Method028
Waynewood,1992,9,whole_column,Cladocera,Daphnia,Abundance,3.49,NumberPerLiter,Method026,Method028
Waynewood,1992,10,whole_column,Cladocera,Daphnia,Abundance,3.34,NumberPerLiter,Method026,Method028
Waynewood,1992,11,whole_column,Cladocera,Daphnia,Abundance,2.48,NumberPerLiter,Method026,Method028
Waynewood,1992,12,whole_column,Cladocera,Daphnia,Abundance,4,NumberPerLiter,Method026,Method028
Waynewood,1993,1,whole_column,Cladocera,Daphnia,Abundance,1.82,NumberPerLiter,Method026,Method028
Waynewood,1993,2,whole_column,Cladocera,Daphnia,Abundance,0.09,NumberPerLiter,Method026,Method028
Waynewood,1993,3,whole_column,Cladocera,Daphnia,Abundance,2.27,NumberPerLiter,Method026,Method028
Waynewood,1993,4,whole_column,Cladocera,Daphnia,Abundance,1.8,NumberPerLiter,Method026,Method028
Waynewood,1993,5,whole_column,Cladocera,Daphnia,Abundance,7.72,NumberPerLiter,Method026,Method028
Waynewood,1993,6,whole_column,Cladocera,Daphnia,Abundance,9.98,NumberPerLiter,Method026,Method028
Waynewood,1993,7,whole_column,Cladocera,Daphnia,Abundance,3.6,NumberPerLiter,Method026,Method028
Waynewood,1993,8,whole_column,Cladocera,Daphnia,Abundance,0.15,NumberPerLiter,Method026,Method028
Waynewood,1993,11,whole_column,Cladocera,Daphnia,Abundance,6.08,NumberPerLiter,Method026,Method028
Waynewood,2013,7,whole_column,Cladocera,Daphnia,Abundance,4.03,NumberPerLiter,Method023,Method028
Waynewood,2014,6,whole_column,Cladocera,Daphnia,Abundance,2.86,NumberPerLiter,Method023,Method028
Waynewood,2014,8,whole_column,Cladocera,Daphnia,Abundance,9.12,NumberPerLiter,Method023,Method028
Waynewood,2015,7,whole_column,Cladocera,Daphnia,Abundance,1.59,NumberPerLiter,Method023,Method028
Waynewood,2015,8,whole_column,Cladocera,Daphnia,Abundance,0.41,NumberPerLiter,Method023,Method028
Waynewood,2016,5,whole_column,Cladocera,Daphnia,Abundance,3.91,NumberPerLiter,Method023,Method028
Waynewood,2016,6,whole_column,Cladocera,Daphnia,Abundance,25.49,NumberPerLiter,Method023,Method028
Waynewood,2016,8,whole_column,Cladocera,Daphnia,Abundance,0.92,NumberPerLiter,Method023,Method028
Waynewood,2017,5,whole_column,Cladocera,Daphnia,Abundance,0.72,NumberPerLiter,Method023,Method028
Waynewood,2017,6,whole_column,Cladocera,Daphnia,Abundance,0.79,NumberPerLiter,Method023,Method028
Waynewood,2017,7,whole_column,Cladocera,Daphnia,Abundance,5.48,NumberPerLiter,Method023,Method028
Waynewood,2017,8,whole_column,Cladocera,Daphnia,Abundance,0.01,NumberPerLiter,Method023,Method028
Waynewood,2018,5,whole_column,Cladocera,Daphnia,Abundance,2.48,NumberPerLiter,Method023,Method028
Waynewood,2018,6,whole_column,Cladocera,Daphnia,Abundance,3.55,NumberPerLiter,Method023,Method028
Waynewood,2018,7,whole_column,Cladocera,Daphnia,Abundance,0.62,NumberPerLiter,Method023,Method028
Waynewood,2018,8,whole_column,Cladocera,Daphnia,Abundance,0.45,NumberPerLiter,Method023,Method028
Waynewood,1990,8,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method026,Method028
Waynewood,2013,7,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,2014,6,whole_column,Cladocera,Holopedium,Abundance,0.09,NumberPerLiter,Method023,Method028
Waynewood,2014,8,whole_column,Cladocera,Holopedium,Abundance,0.07,NumberPerLiter,Method023,Method028
Waynewood,2015,7,whole_column,Cladocera,Holopedium,Abundance,0.05,NumberPerLiter,Method023,Method028
Waynewood,2015,8,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,2016,5,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,2016,6,whole_column,Cladocera,Holopedium,Abundance,0.19,NumberPerLiter,Method023,Method028
Waynewood,2016,8,whole_column,Cladocera,Holopedium,Abundance,0.01,NumberPerLiter,Method023,Method028
Waynewood,2017,5,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,2017,6,whole_column,Cladocera,Holopedium,Abundance,0.03,NumberPerLiter,Method023,Method028
Waynewood,2017,7,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,2017,8,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,2018,5,whole_column,Cladocera,Holopedium,Abundance,0.05,NumberPerLiter,Method023,Method028
Waynewood,2018,6,whole_column,Cladocera,Holopedium,Abundance,0.49,NumberPerLiter,Method023,Method028
Waynewood,2018,7,whole_column,Cladocera,Holopedium,Abundance,0.01,NumberPerLiter,Method023,Method028
Waynewood,2018,8,whole_column,Cladocera,Holopedium,Abundance,0,NumberPerLiter,Method023,Method028
Waynewood,1990,1,whole_column,nauplii,unidentified,Abundance,32.01,NumberPerLiter,Method024,Method029
Waynewood,1990,2,whole_column,nauplii,unidentified,Abundance,55.66,NumberPerLiter,Method024,Method029
Waynewood,1990,3,whole_column,nauplii,unidentified,Abundance,83.64,NumberPerLiter,Method024,Method029
Waynewood,1990,4,whole_column,nauplii,unidentified,Abundance,72.18,NumberPerLiter,Method024,Method029
Waynewood,1990,5,whole_column,nauplii,unidentified,Abundance,55.15,NumberPerLiter,Method024,Method029
Waynewood,1990,6,whole_column,nauplii,unidentified,Abundance,30.47,NumberPerLiter,Method024,Method029
Waynewood,1990,7,whole_column,nauplii,unidentified,Abundance,21.63,NumberPerLiter,Method024,Method029
Waynewood,1990,8,whole_column,nauplii,unidentified,Abundance,34.54,NumberPerLiter,Method024,Method029
Waynewood,1990,9,whole_column,nauplii,unidentified,Abundance,63.2,NumberPerLiter,Method024,Method029
Waynewood,1990,10,whole_column,nauplii,unidentified,Abundance,13.36,NumberPerLiter,Method024,Method029
Waynewood,1990,11,whole_column,nauplii,unidentified,Abundance,9.75,NumberPerLiter,Method024,Method029
Waynewood,1990,12,whole_column,nauplii,unidentified,Abundance,28.87,NumberPerLiter,Method024,Method029
Waynewood,1991,1,whole_column,nauplii,unidentified,Abundance,96.9,NumberPerLiter,Method024,Method029
Waynewood,1991,2,whole_column,nauplii,unidentified,Abundance,95.14,NumberPerLiter,Method024,Method029
Waynewood,1991,3,whole_column,nauplii,unidentified,Abundance,81.58,NumberPerLiter,Method024,Method029
Waynewood,1991,4,whole_column,nauplii,unidentified,Abundance,58,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,nauplii,unidentified,Abundance,56.38,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,nauplii,unidentified,Abundance,21.82,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,nauplii,unidentified,Abundance,13.47,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,nauplii,unidentified,Abundance,47.25,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,nauplii,unidentified,Abundance,40.66,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,nauplii,unidentified,Abundance,6.53,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,nauplii,unidentified,Abundance,39.39,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,nauplii,unidentified,Abundance,19.84,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,nauplii,unidentified,Abundance,18.1,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,nauplii,unidentified,Abundance,45.06,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,nauplii,unidentified,Abundance,60.79,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,nauplii,unidentified,Abundance,25.61,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,nauplii,unidentified,Abundance,25.39,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,nauplii,unidentified,Abundance,14.54,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,nauplii,unidentified,Abundance,25.67,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,nauplii,unidentified,Abundance,16.06,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,nauplii,unidentified,Abundance,3.89,NumberPerLiter,Method024,Method029
Waynewood,1992,11,whole_column,nauplii,unidentified,Abundance,10.05,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,nauplii,unidentified,Abundance,24.08,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,nauplii,unidentified,Abundance,29.84,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,nauplii,unidentified,Abundance,7.59,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,nauplii,unidentified,Abundance,9.79,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,nauplii,unidentified,Abundance,19.41,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,nauplii,unidentified,Abundance,23.99,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,nauplii,unidentified,Abundance,21.33,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,nauplii,unidentified,Abundance,10.99,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,nauplii,unidentified,Abundance,21.29,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,nauplii,unidentified,Abundance,2.84,NumberPerLiter,Method024,Method029
Waynewood,1990,1,whole_column,Rotifer,Gastropus,Abundance,0.58,NumberPerLiter,Method024,Method029
Waynewood,1990,2,whole_column,Rotifer,Gastropus,Abundance,0.35,NumberPerLiter,Method024,Method029
Waynewood,1990,3,whole_column,Rotifer,Gastropus,Abundance,26.51,NumberPerLiter,Method024,Method029
Waynewood,1990,4,whole_column,Rotifer,Gastropus,Abundance,5.7,NumberPerLiter,Method024,Method029
Waynewood,1990,5,whole_column,Rotifer,Gastropus,Abundance,0.33,NumberPerLiter,Method024,Method029
Waynewood,1990,6,whole_column,Rotifer,Gastropus,Abundance,1.82,NumberPerLiter,Method024,Method029
Waynewood,1990,7,whole_column,Rotifer,Gastropus,Abundance,4.67,NumberPerLiter,Method024,Method029
Waynewood,1990,8,whole_column,Rotifer,Gastropus,Abundance,3.68,NumberPerLiter,Method024,Method029
Waynewood,1990,9,whole_column,Rotifer,Gastropus,Abundance,0.08,NumberPerLiter,Method024,Method029
Waynewood,1990,10,whole_column,Rotifer,Gastropus,Abundance,17.06,NumberPerLiter,Method024,Method029
Waynewood,1990,11,whole_column,Rotifer,Gastropus,Abundance,1,NumberPerLiter,Method024,Method029
Waynewood,1990,12,whole_column,Rotifer,Gastropus,Abundance,1.13,NumberPerLiter,Method024,Method029
Waynewood,1991,1,whole_column,Rotifer,Gastropus,Abundance,0.5,NumberPerLiter,Method024,Method029
Waynewood,1991,2,whole_column,Rotifer,Gastropus,Abundance,0.16,NumberPerLiter,Method024,Method029
Waynewood,1991,3,whole_column,Rotifer,Gastropus,Abundance,7.04,NumberPerLiter,Method024,Method029
Waynewood,1991,4,whole_column,Rotifer,Gastropus,Abundance,225.95,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,Rotifer,Gastropus,Abundance,0.2,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,Rotifer,Gastropus,Abundance,3.47,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,Rotifer,Gastropus,Abundance,1.15,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,Rotifer,Gastropus,Abundance,6.56,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,Rotifer,Gastropus,Abundance,16.77,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,Rotifer,Gastropus,Abundance,0.07,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,Rotifer,Gastropus,Abundance,0.27,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,Rotifer,Gastropus,Abundance,0.3,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,Rotifer,Gastropus,Abundance,0.21,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,Rotifer,Gastropus,Abundance,0.99,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,Rotifer,Gastropus,Abundance,5.66,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,Rotifer,Gastropus,Abundance,1.69,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,Rotifer,Gastropus,Abundance,5.97,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,Rotifer,Gastropus,Abundance,8.43,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,Rotifer,Gastropus,Abundance,7.02,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,Rotifer,Gastropus,Abundance,9.74,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,Rotifer,Gastropus,Abundance,17.54,NumberPerLiter,Method024,Method029
Waynewood,1992,11,whole_column,Rotifer,Gastropus,Abundance,55.56,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,Rotifer,Gastropus,Abundance,17.85,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,Rotifer,Gastropus,Abundance,15.25,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,Rotifer,Gastropus,Abundance,8.12,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,Rotifer,Gastropus,Abundance,0.8,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,Rotifer,Gastropus,Abundance,7.05,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,Rotifer,Gastropus,Abundance,26.95,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,Rotifer,Gastropus,Abundance,17.49,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,Rotifer,Gastropus,Abundance,4.56,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,Rotifer,Gastropus,Abundance,20.52,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,Rotifer,Gastropus,Abundance,1.55,NumberPerLiter,Method024,Method029
Waynewood,1990,1,whole_column,Rotifer,Kellicottia,Abundance,0.05,NumberPerLiter,Method024,Method029
Waynewood,1990,2,whole_column,Rotifer,Kellicottia,Abundance,0,NumberPerLiter,Method024,Method029
Waynewood,1990,3,whole_column,Rotifer,Kellicottia,Abundance,0,NumberPerLiter,Method024,Method029
Waynewood,1990,4,whole_column,Rotifer,Kellicottia,Abundance,0.3,NumberPerLiter,Method024,Method029
Waynewood,1990,5,whole_column,Rotifer,Kellicottia,Abundance,1.18,NumberPerLiter,Method024,Method029
Waynewood,1990,6,whole_column,Rotifer,Kellicottia,Abundance,0.89,NumberPerLiter,Method024,Method029
Waynewood,1990,7,whole_column,Rotifer,Kellicottia,Abundance,0.08,NumberPerLiter,Method024,Method029
Waynewood,1990,8,whole_column,Rotifer,Kellicottia,Abundance,0.75,NumberPerLiter,Method024,Method029
Waynewood,1990,9,whole_column,Rotifer,Kellicottia,Abundance,13.82,NumberPerLiter,Method024,Method029
Waynewood,1990,10,whole_column,Rotifer,Kellicottia,Abundance,2.43,NumberPerLiter,Method024,Method029
Waynewood,1990,11,whole_column,Rotifer,Kellicottia,Abundance,12.94,NumberPerLiter,Method024,Method029
Waynewood,1990,12,whole_column,Rotifer,Kellicottia,Abundance,42.11,NumberPerLiter,Method024,Method029
Waynewood,1991,1,whole_column,Rotifer,Kellicottia,Abundance,14.1,NumberPerLiter,Method024,Method029
Waynewood,1991,2,whole_column,Rotifer,Kellicottia,Abundance,48.1,NumberPerLiter,Method024,Method029
Waynewood,1991,3,whole_column,Rotifer,Kellicottia,Abundance,92.14,NumberPerLiter,Method024,Method029
Waynewood,1991,4,whole_column,Rotifer,Kellicottia,Abundance,114.32,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,Rotifer,Kellicottia,Abundance,188.33,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,Rotifer,Kellicottia,Abundance,106.95,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,Rotifer,Kellicottia,Abundance,8.85,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,Rotifer,Kellicottia,Abundance,14.53,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,Rotifer,Kellicottia,Abundance,24.28,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,Rotifer,Kellicottia,Abundance,22.18,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,Rotifer,Kellicottia,Abundance,0.03,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,Rotifer,Kellicottia,Abundance,0,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,Rotifer,Kellicottia,Abundance,0.03,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,Rotifer,Kellicottia,Abundance,0,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,Rotifer,Kellicottia,Abundance,0.08,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,Rotifer,Kellicottia,Abundance,0,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,Rotifer,Kellicottia,Abundance,0.12,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,Rotifer,Kellicottia,Abundance,0.16,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,Rotifer,Kellicottia,Abundance,3.15,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,Rotifer,Kellicottia,Abundance,88.74,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,Rotifer,Kellicottia,Abundance,19.38,NumberPerLiter,Method024,Method029
